YEAR,MO,DY,Date,UV
2013,11,20,20/11/2013,0.48
2013,11,20,20/11/2013,0.65
2013,11,20,20/11/2013,0.65
2013,11,20,20/11/2013,0.42
2013,11,20,20/11/2013,0.17
2013,11,20,20/11/2013,0.05
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,20,20/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0.05
2013,11,21,21/11/2013,0.15
2013,11,21,21/11/2013,0.35
2013,11,21,21/11/2013,0.52
2013,11,21,21/11/2013,0.55
2013,11,21,21/11/2013,0.4
2013,11,21,21/11/2013,0.17
2013,11,21,21/11/2013,0.05
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,21,21/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0.05
2013,11,22,22/11/2013,0.2
2013,11,22,22/11/2013,0.5
2013,11,22,22/11/2013,0.67
2013,11,22,22/11/2013,0.73
2013,11,22,22/11/2013,0.5
2013,11,22,22/11/2013,0.2
2013,11,22,22/11/2013,0.05
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,22,22/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0.05
2013,11,23,23/11/2013,0.23
2013,11,23,23/11/2013,0.52
2013,11,23,23/11/2013,0.77
2013,11,23,23/11/2013,0.77
2013,11,23,23/11/2013,0.6
2013,11,23,23/11/2013,0.27
2013,11,23,23/11/2013,0.08
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,23,23/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0.05
2013,11,24,24/11/2013,0.25
2013,11,24,24/11/2013,0.62
2013,11,24,24/11/2013,0.85
2013,11,24,24/11/2013,0.8
2013,11,24,24/11/2013,0.6
2013,11,24,24/11/2013,0.25
2013,11,24,24/11/2013,0.05
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,24,24/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0.05
2013,11,25,25/11/2013,0.25
2013,11,25,25/11/2013,0.58
2013,11,25,25/11/2013,0.85
2013,11,25,25/11/2013,0.83
2013,11,25,25/11/2013,0.6
2013,11,25,25/11/2013,0.25
2013,11,25,25/11/2013,0.05
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,25,25/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0.05
2013,11,26,26/11/2013,0.17
2013,11,26,26/11/2013,0.45
2013,11,26,26/11/2013,0.75
2013,11,26,26/11/2013,0.75
2013,11,26,26/11/2013,0.58
2013,11,26,26/11/2013,0.23
2013,11,26,26/11/2013,0.05
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,26,26/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0.05
2013,11,27,27/11/2013,0.17
2013,11,27,27/11/2013,0.48
2013,11,27,27/11/2013,0.65
2013,11,27,27/11/2013,0.7
2013,11,27,27/11/2013,0.48
2013,11,27,27/11/2013,0.17
2013,11,27,27/11/2013,0.05
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,27,27/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0.02
2013,11,28,28/11/2013,0.17
2013,11,28,28/11/2013,0.38
2013,11,28,28/11/2013,0.52
2013,11,28,28/11/2013,0.52
2013,11,28,28/11/2013,0.33
2013,11,28,28/11/2013,0.15
2013,11,28,28/11/2013,0.02
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,28,28/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0.02
2013,11,29,29/11/2013,0.12
2013,11,29,29/11/2013,0.25
2013,11,29,29/11/2013,0.33
2013,11,29,29/11/2013,0.38
2013,11,29,29/11/2013,0.25
2013,11,29,29/11/2013,0.12
2013,11,29,29/11/2013,0.02
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,29,29/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0.02
2013,11,30,30/11/2013,0.05
2013,11,30,30/11/2013,0.1
2013,11,30,30/11/2013,0.2
2013,11,30,30/11/2013,0.2
2013,11,30,30/11/2013,0.15
2013,11,30,30/11/2013,0.08
2013,11,30,30/11/2013,0.02
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,11,30,30/11/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0.02
2013,12,1,1/12/2013,0.08
2013,12,1,1/12/2013,0.27
2013,12,1,1/12/2013,0.38
2013,12,1,1/12/2013,0.42
2013,12,1,1/12/2013,0.23
2013,12,1,1/12/2013,0.08
2013,12,1,1/12/2013,0.02
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,1,1/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0.02
2013,12,2,2/12/2013,0.1
2013,12,2,2/12/2013,0.27
2013,12,2,2/12/2013,0.35
2013,12,2,2/12/2013,0.35
2013,12,2,2/12/2013,0.25
2013,12,2,2/12/2013,0.1
2013,12,2,2/12/2013,0.02
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,2,2/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0.02
2013,12,3,3/12/2013,0.1
2013,12,3,3/12/2013,0.3
2013,12,3,3/12/2013,0.48
2013,12,3,3/12/2013,0.5
2013,12,3,3/12/2013,0.33
2013,12,3,3/12/2013,0.12
2013,12,3,3/12/2013,0.02
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,3,3/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0.02
2013,12,4,4/12/2013,0.1
2013,12,4,4/12/2013,0.3
2013,12,4,4/12/2013,0.48
2013,12,4,4/12/2013,0.48
2013,12,4,4/12/2013,0.33
2013,12,4,4/12/2013,0.12
2013,12,4,4/12/2013,0.02
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,4,4/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0.02
2013,12,5,5/12/2013,0.1
2013,12,5,5/12/2013,0.23
2013,12,5,5/12/2013,0.35
2013,12,5,5/12/2013,0.35
2013,12,5,5/12/2013,0.25
2013,12,5,5/12/2013,0.12
2013,12,5,5/12/2013,0.02
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,5,5/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0.02
2013,12,6,6/12/2013,0.1
2013,12,6,6/12/2013,0.27
2013,12,6,6/12/2013,0.45
2013,12,6,6/12/2013,0.45
2013,12,6,6/12/2013,0.3
2013,12,6,6/12/2013,0.12
2013,12,6,6/12/2013,0.02
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,6,6/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0.02
2013,12,7,7/12/2013,0.1
2013,12,7,7/12/2013,0.25
2013,12,7,7/12/2013,0.4
2013,12,7,7/12/2013,0.4
2013,12,7,7/12/2013,0.3
2013,12,7,7/12/2013,0.12
2013,12,7,7/12/2013,0.02
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,7,7/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0.02
2013,12,8,8/12/2013,0.1
2013,12,8,8/12/2013,0.27
2013,12,8,8/12/2013,0.42
2013,12,8,8/12/2013,0.48
2013,12,8,8/12/2013,0.35
2013,12,8,8/12/2013,0.15
2013,12,8,8/12/2013,0.02
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,8,8/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0.02
2013,12,9,9/12/2013,0.1
2013,12,9,9/12/2013,0.17
2013,12,9,9/12/2013,0.35
2013,12,9,9/12/2013,0.35
2013,12,9,9/12/2013,0.23
2013,12,9,9/12/2013,0.1
2013,12,9,9/12/2013,0.05
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,9,9/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0.02
2013,12,10,10/12/2013,0.1
2013,12,10,10/12/2013,0.2
2013,12,10,10/12/2013,0.3
2013,12,10,10/12/2013,0.38
2013,12,10,10/12/2013,0.25
2013,12,10,10/12/2013,0.05
2013,12,10,10/12/2013,0.02
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,10,10/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0.02
2013,12,11,11/12/2013,0.08
2013,12,11,11/12/2013,0.2
2013,12,11,11/12/2013,0.42
2013,12,11,11/12/2013,0.55
2013,12,11,11/12/2013,0.4
2013,12,11,11/12/2013,0.17
2013,12,11,11/12/2013,0.05
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,11,11/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0.02
2013,12,12,12/12/2013,0.1
2013,12,12,12/12/2013,0.23
2013,12,12,12/12/2013,0.25
2013,12,12,12/12/2013,0.33
2013,12,12,12/12/2013,0.12
2013,12,12,12/12/2013,0.05
2013,12,12,12/12/2013,0.02
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,12,12/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0.02
2013,12,13,13/12/2013,0.08
2013,12,13,13/12/2013,0.2
2013,12,13,13/12/2013,0.27
2013,12,13,13/12/2013,0.27
2013,12,13,13/12/2013,0.17
2013,12,13,13/12/2013,0.08
2013,12,13,13/12/2013,0.02
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,13,13/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0.02
2013,12,14,14/12/2013,0.05
2013,12,14,14/12/2013,0.05
2013,12,14,14/12/2013,0.12
2013,12,14,14/12/2013,0.12
2013,12,14,14/12/2013,0.15
2013,12,14,14/12/2013,0.08
2013,12,14,14/12/2013,0.02
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,14,14/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0.02
2013,12,15,15/12/2013,0.05
2013,12,15,15/12/2013,0.23
2013,12,15,15/12/2013,0.35
2013,12,15,15/12/2013,0.4
2013,12,15,15/12/2013,0.27
2013,12,15,15/12/2013,-999
2013,12,15,15/12/2013,0.02
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,15,15/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0.02
2013,12,16,16/12/2013,0.08
2013,12,16,16/12/2013,0.2
2013,12,16,16/12/2013,0.35
2013,12,16,16/12/2013,0.38
2013,12,16,16/12/2013,0.23
2013,12,16,16/12/2013,0.1
2013,12,16,16/12/2013,0.02
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,16,16/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0.02
2013,12,17,17/12/2013,0.05
2013,12,17,17/12/2013,0.15
2013,12,17,17/12/2013,0.3
2013,12,17,17/12/2013,0.33
2013,12,17,17/12/2013,0.2
2013,12,17,17/12/2013,0.08
2013,12,17,17/12/2013,0.02
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,17,17/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0.02
2013,12,18,18/12/2013,0.08
2013,12,18,18/12/2013,0.17
2013,12,18,18/12/2013,0.3
2013,12,18,18/12/2013,0.3
2013,12,18,18/12/2013,0.2
2013,12,18,18/12/2013,0.08
2013,12,18,18/12/2013,0.02
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,18,18/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0.05
2013,12,19,19/12/2013,0.1
2013,12,19,19/12/2013,0.23
2013,12,19,19/12/2013,0.23
2013,12,19,19/12/2013,0.17
2013,12,19,19/12/2013,0.05
2013,12,19,19/12/2013,0.02
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,19,19/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0.05
2013,12,20,20/12/2013,0.08
2013,12,20,20/12/2013,0.12
2013,12,20,20/12/2013,0.23
2013,12,20,20/12/2013,0.12
2013,12,20,20/12/2013,0.08
2013,12,20,20/12/2013,0.02
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,20,20/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0.02
2013,12,21,21/12/2013,0.05
2013,12,21,21/12/2013,0.12
2013,12,21,21/12/2013,0.27
2013,12,21,21/12/2013,0.3
2013,12,21,21/12/2013,0.15
2013,12,21,21/12/2013,0.05
2013,12,21,21/12/2013,0.02
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,21,21/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0.05
2013,12,22,22/12/2013,0.15
2013,12,22,22/12/2013,0.25
2013,12,22,22/12/2013,0.25
2013,12,22,22/12/2013,0.15
2013,12,22,22/12/2013,0.05
2013,12,22,22/12/2013,0.02
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,22,22/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0.02
2013,12,23,23/12/2013,0.08
2013,12,23,23/12/2013,0.17
2013,12,23,23/12/2013,0.33
2013,12,23,23/12/2013,0.3
2013,12,23,23/12/2013,0.23
2013,12,23,23/12/2013,0.08
2013,12,23,23/12/2013,0.02
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,23,23/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0.05
2013,12,24,24/12/2013,0.15
2013,12,24,24/12/2013,0.27
2013,12,24,24/12/2013,0.3
2013,12,24,24/12/2013,0.2
2013,12,24,24/12/2013,0.1
2013,12,24,24/12/2013,0.02
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,24,24/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
2013,12,25,25/12/2013,0
